TURCK,Sensors|Pressure Sensors|,PT10000PSIG-2003-IX-H1143,Датчик давления TURCK PT10000PSIG-2003-IX-H1143,100002244,43200,RUB,https://www.turck.de/en/product/100002244,https://www.turck.de/repo/_db_20240228114115_/Graphics/Pic5/00347966_0.png,"{""Ambient temperature"":""-25…+85 °C"",""Approvals"":""ATEX II 1/2 GD, CE, IECEx II 1/2 GD, UKEX, GOST/EAC RU, Metrological certification (RUS), cULus"",""Country of origin"":""CH"",""Current output"":""4…20 mA"",""Customs tariff number"":""90262020000"",""Design"":""Without display"",""EAN"":""4047101460360"",""Electrical connection"":""Connector, M12 × 1"",""Electrical output"":""Current output (2-wire)"",""Housing material"":""Stainless-steel/Plastic, 1.4404 (AISI 316L)/polyarylamide 50 % GF UL 94 V-0"",""Medium temperature"":""-30…+120 °C"",""Operating voltage"":""10…30 VDC"",""Pressure range bar"":""0…689.48 bar"",""Pressure range psi"":""0…10000 psi"",""Pressure transducer material"":""Stainless steel 1.4435 (AISI 316L)"",""Pressure type"":""Relative pressure"",""Process connection"":""1/4″ NPT-18 male thread"",""Protection class"":""IP67"",""Weight"":""105 g"",""eCl@ss-Code (V5.1.4):"":""27200614 -/- Piezoresistive sensor (absolute and relative pressure)""}",,4b79a340.html
TURCK,Sensors|Pressure Sensors||,PS010V-310-LI2UPN8X-H1141,Датчик давления TURCK PS010V-310-LI2UPN8X-H1141,6833508,107100,RUB,https://www.turck.de/en/product/6833508,https://www.turck.de/repo/_db_20240228114115_/Graphics/Pic4/00244194_0.png,"{""Ambient temperature"":""-40…+80 °C"",""Approvals"":""CE, Metrological certification (RUS), cULus"",""Communication protocol"":""IO-Link"",""Country of origin"":""DE"",""Current output"":""4…20 mA"",""Customs tariff number"":""90262020000"",""Design"":""With display"",""EAN"":""4047101205114"",""Electrical connection"":""Connector, M12 × 1"",""Electrical output"":""Current output (3-wire), 2 × switching output"",""Housing material"":""Stainless-steel/Plastic, 1.4305 (AISI 303)"",""Medium temperature"":""-40…+85 °C"",""Operating voltage"":""18…30 VDC"",""Pressure range bar"":""-1…10 bar"",""Pressure range psi"":""-14.5…145.04 psi"",""Pressure transducer material"":""Ceramic Al₂O₃"",""Pressure type"":""Relative pressure"",""Process connection"":""R 1/4″ male thread DIN 2999"",""Protection class"":""IP67/IP69K"",""Voltage output"":""0…10 V"",""Weight"":""277 g"",""eCl@ss-Code (V5.1.4):"":""27200614 -/- Piezoresistive sensor (absolute and relative pressure)""}",,1e0903cc.html
TURCK,Sensors|Pressure Sensors||,PS100R-508-LI2UPN8X-H1141,Датчик давления TURCK PS100R-508-LI2UPN8X-H1141,6832347,119340,RUB,https://www.turck.de/en/product/6832347,https://www.turck.de/repo/_db_20240228114115_/Graphics/Pic3/00345277_0.png,"{""Ambient temperature"":""-40…+80 °C"",""Approvals"":""CE, Metrological certification (RUS), cULus"",""Communication protocol"":""IO-Link"",""Country of origin"":""DE"",""Current output"":""4…20 mA"",""Customs tariff number"":""90262020000"",""Design"":""With display"",""EAN"":""4047101169270"",""Electrical connection"":""Connector, M12 × 1"",""Electrical output"":""Current output (3-wire), 2 × switching output"",""Housing material"":""Stainless-steel/Plastic, 1.4305 (AISI 303)"",""Medium temperature"":""-40…+85 °C"",""Operating voltage"":""18…30 VDC"",""Pressure range bar"":""0…100 bar"",""Pressure range psi"":""0…1450.38 psi"",""Pressure transducer material"":""Ceramic Al₂O₃"",""Pressure type"":""Relative pressure"",""Process connection"":""G 1/2” male thread DIN 3852-E (manometer)"",""Protection class"":""IP67/IP69K"",""Voltage output"":""0…10 V"",""Weight"":""386 g"",""eCl@ss-Code (V5.1.4):"":""27200614 -/- Piezoresistive sensor (absolute and relative pressure)""}",,c4ad5862.html
TURCK,Sensors|Pressure Sensors||,PS003A-501-LI2UPN8X-H1141/3GD,Датчик давления TURCK PS003A-501-LI2UPN8X-H1141/3GD,6833902,127980,RUB,https://www.turck.de/en/product/6833902,https://www.turck.de/repo/_db_20240228114115_/Graphics/Pic0/00345302_0.png,"{""Ambient temperature"":""-40…+70 °C"",""Approvals"":""ATEX II 3 D, ATEX II 3 G, CE, Metrological certification (RUS), cULus"",""Communication protocol"":""IO-Link"",""Country of origin"":""DE"",""Current output"":""4…20 mA"",""Customs tariff number"":""90262020000"",""Design"":""With display"",""EAN"":""4047101377293"",""Electrical connection"":""Connector, M12 × 1"",""Electrical output"":""Current output (3-wire), 2 × switching output"",""Housing material"":""Stainless-steel/Plastic, 1.4305 (AISI 303)"",""Medium temperature"":""-40…+85 °C"",""Operating voltage"":""18…30 VDC"",""Pressure range bar"":""0…2.5 bar"",""Pressure range psi"":""0…36.26 psi"",""Pressure transducer material"":""Ceramic Al₂O₃"",""Pressure type"":""Absolute pressure"",""Process connection"":""G 1/4'' female thread"",""Protection class"":""IP67/IP69K"",""Voltage output"":""0…10 V"",""Weight"":""331 g"",""eCl@ss-Code (V5.1.4):"":""27200614 -/- Piezoresistive sensor (absolute and relative pressure)""}",,f5d7ab06.html
TURCK,Sensors|Pressure Sensors||,PS003A-501-LI2UPN8X-H1141,Датчик давления TURCK PS003A-501-LI2UPN8X-H1141,6832811,119340,RUB,https://www.turck.de/en/product/6832811,https://www.turck.de/repo/_db_20240228114115_/Graphics/Pic0/00345302_0.png,"{""Ambient temperature"":""-40…+80 °C"",""Approvals"":""CE, Metrological certification (RUS), cULus"",""Communication protocol"":""IO-Link"",""Country of origin"":""DE"",""Current output"":""4…20 mA"",""Customs tariff number"":""90262020000"",""Design"":""With display"",""EAN"":""4047101241006"",""Electrical connection"":""Connector, M12 × 1"",""Electrical output"":""Current output (3-wire), 2 × switching output"",""Housing material"":""Stainless-steel/Plastic, 1.4305 (AISI 303)"",""Medium temperature"":""-40…+85 °C"",""Operating voltage"":""18…30 VDC"",""Pressure range bar"":""0…2.5 bar"",""Pressure range psi"":""0…36.26 psi"",""Pressure transducer material"":""Ceramic Al₂O₃"",""Pressure type"":""Absolute pressure"",""Process connection"":""G 1/4'' female thread"",""Protection class"":""IP67/IP69K"",""Voltage output"":""0…10 V"",""Weight"":""424 g"",""eCl@ss-Code (V5.1.4):"":""27200614 -/- Piezoresistive sensor (absolute and relative pressure)""}",,91e84ba0.html
TURCK,Sensors|Pressure Sensors|,PT2.5R-1004-I2-DA91,Датчик давления TURCK PT2.5R-1004-I2-DA91,6836128,25380,RUB,https://www.turck.de/en/product/6836128,https://www.turck.de/repo/_db_20240228114115_/Graphics/Pic7/00351065_0.png,"{""Ambient temperature"":""-30…+85 °C"",""Approvals"":""CE, Metrological certification (RUS), cULus"",""Country of origin"":""CH"",""Current output"":""4…20 mA"",""Customs tariff number"":""90262020000"",""Design"":""Without display"",""EAN"":""4047101395112"",""Electrical connection"":""Connector, DIN EN 175301-803 Form A"",""Electrical output"":""Current output (2-wire)"",""Housing material"":""Stainless-steel/Plastic, 1.4404 (AISI 316L)/polyarylamide 50 % GF UL 94 V-0"",""Medium temperature"":""-40…+125 °C"",""Operating voltage"":""7…33 VDC"",""Pressure range bar"":""0…2.5 bar"",""Pressure range psi"":""0…36.26 psi"",""Pressure transducer material"":""Ceramic Al₂O₃"",""Pressure type"":""Relative pressure"",""Process connection"":""G1/4″ male thread (back sealing) according to DIN EN ISO 1179-2 with FPM profile sealing ring"",""Protection class"":""IP65"",""Weight"":""110 g"",""eCl@ss-Code (V5.1.4):"":""27200614 -/- Piezoresistive sensor (absolute and relative pressure)""}",,6c76800b.html
TURCK,Sensors|Pressure Sensors|,PT30PSIG-2005-I2-H1141,Датчик давления TURCK PT30PSIG-2005-I2-H1141,6836846,25380,RUB,https://www.turck.de/en/product/6836846,https://www.turck.de/repo/_db_20240228114115_/Graphics/Pic5/00347996_0.png,"{""Ambient temperature"":""-30…+85 °C"",""Approvals"":""CE, Metrological certification (RUS), cULus"",""Country of origin"":""CH"",""Current output"":""4…20 mA"",""Customs tariff number"":""90262020000"",""Design"":""Without display"",""EAN"":""4047101426069"",""Electrical connection"":""Connector, M12 × 1"",""Electrical output"":""Current output (2-wire)"",""Housing material"":""Stainless-steel/Plastic, 1.4404 (AISI 316L)/polyarylamide 50 % GF UL 94 V-0"",""Medium temperature"":""-40…+135 °C"",""Operating voltage"":""7…33 VDC"",""Pressure range bar"":""0…2.07 bar"",""Pressure range psi"":""0…30 psi"",""Pressure transducer material"":""Stainless steel 1.4016 (AISI 430)"",""Pressure type"":""Relative pressure"",""Process connection"":""7/16″-20 UNF male thread"",""Protection class"":""IP67"",""Weight"":""90 g"",""eCl@ss-Code (V5.1.4):"":""27200614 -/- Piezoresistive sensor (absolute and relative pressure)""}",,f2b60dd8.html
TURCK,Sensors|Pressure Sensors|,PT15PSIG-1014-I2-H1141/X,Датчик давления TURCK PT15PSIG-1014-I2-H1141/X,6837427,25380,RUB,https://www.turck.de/en/product/6837427,https://www.turck.de/repo/_db_20240228114115_/Graphics/Pic4/00347936_0.png,"{""Ambient temperature"":""-30…+85 °C"",""Approvals"":""CE, Metrological certification (RUS), cULus"",""Country of origin"":""CH"",""Current output"":""4…20 mA"",""Customs tariff number"":""90262020000"",""Design"":""Without display"",""EAN"":""4047101424959"",""Electrical connection"":""Connector, M12 × 1"",""Electrical output"":""Current output (2-wire)"",""Housing material"":""Stainless-steel/Plastic, 1.4404 (AISI 316L)/polyarylamide 50 % GF UL 94 V-0"",""Medium temperature"":""-40…+125 °C"",""Operating voltage"":""7…33 VDC"",""Pressure range bar"":""0…1.03 bar"",""Pressure range psi"":""0…15 psi"",""Pressure transducer material"":""Ceramic Al₂O₃"",""Pressure type"":""Relative pressure"",""Process connection"":""1/8”-27 NPT male thread"",""Protection class"":""IP67"",""Weight"":""90 g"",""eCl@ss-Code (V5.1.4):"":""27200614 -/- Piezoresistive sensor (absolute and relative pressure)""}",,59ea059c.html
TURCK,Sensors|Pressure Sensors|,PS310-2.5V-04-LI2UPN8-H1141,Датчик давления TURCK PS310-2.5V-04-LI2UPN8-H1141,100001522,74340,RUB,https://www.turck.de/en/product/100001522,https://www.turck.de/repo/_db_20240228114115_/Graphics/Pic4/00435652_0.png,"{""Ambient temperature"":""-40…+80 °C"",""Approvals"":""CE, Metrological certification (RUS), cULus"",""Communication protocol"":""IO-Link"",""Country of origin"":""PL"",""Current output"":""4…20 mA"",""Customs tariff number"":""90262020000"",""Design"":""With display"",""Electrical connection"":""Connector, M12 × 1"",""Electrical output"":""Switching output, Current output (3-wire), Voltage output (3-wire), IO-Link"",""Housing material"":""Stainless-steel/Plastic, 1.4404 (AISI 316L)/Grilamid TR90 UV"",""Materials (contact with media)"":""Stainless steel 1.4404 (AISI 316L), Al₂O₃, FKM"",""Medium temperature"":""-30…+80 °C"",""Operating voltage"":""18…33 VDC"",""Pressure range bar"":""-1…2.5 bar"",""Pressure range psi"":""-14.5…36.26 psi"",""Pressure type"":""Relative pressure"",""Process connection"":""G 1/4'' male thread"",""Protection class"":""IP66/IP67/IP69K"",""Voltage output"":""0…10 V"",""Weight"":""296 g"",""eCl@ss-Code (V5.1.4):"":""27200614 -/- Piezoresistive sensor (absolute and relative pressure)""}",,7d61436a.html
TURCK,Sensors|Pressure Sensors|,PT010R-1104-I2-AMPS1.5,Датчик давления TURCK PT010R-1104-I2-AMPS1.5,100002688,26820,RUB,https://www.turck.de/en/product/100002688,https://www.turck.de/repo/_db_20240228114115_/Graphics/Pic9/00413887_0.png,"{""Ambient temperature"":""-40…+100 °C"",""Approvals"":""CE, Metrological certification (RUS), cULus"",""Country of origin"":""CH"",""Current output"":""4…20 mA"",""Customs tariff number"":""90262020000"",""Design"":""Without display"",""EAN"":""4047101468816"",""Electrical connection"":""Connector, AMP Superseal 1.5"",""Electrical output"":""Current output (2-wire)"",""Housing material"":""Stainless-steel/Plastic, 1.4404 (AISI 316L)/polyarylamide 50 % GF UL 94 V-0"",""Medium temperature"":""-40…+125 °C"",""Operating voltage"":""7.5…33 VDC"",""Pressure range bar"":""0…10 bar"",""Pressure range psi"":""0…145.04 psi"",""Pressure transducer material"":""Ceramic Al₂O₃"",""Pressure type"":""Relative pressure"",""Process connection"":""G1/4″ male thread (back sealing) according to DIN EN ISO 1179-2 with FPM profile sealing ring"",""Protection class"":""IP67"",""Weight"":""89 g"",""eCl@ss-Code (V5.1.4):"":""27200614 -/- Piezoresistive sensor (absolute and relative pressure)""}",,8acfb6f4.html
TURCK,Sensors|Pressure Sensors||,PS100R-504-LI2UPN8X-H1141/3GD,Датчик давления TURCK PS100R-504-LI2UPN8X-H1141/3GD,6834013,119340,RUB,https://www.turck.de/en/product/6834013,https://www.turck.de/repo/_db_20240228114115_/Graphics/Pic2/00345287_0.png,"{""Ambient temperature"":""-40…+70 °C"",""Approvals"":""ATEX II 3 D, ATEX II 3 G, CE, Metrological certification (RUS), cULus"",""Communication protocol"":""IO-Link"",""Country of origin"":""DE"",""Current output"":""4…20 mA"",""Customs tariff number"":""90262020000"",""Design"":""With display"",""EAN"":""4047101377743"",""Electrical connection"":""Connector, M12 × 1"",""Electrical output"":""Current output (3-wire), 2 × switching output"",""Housing material"":""Stainless-steel/Plastic, 1.4305 (AISI 303)"",""Medium temperature"":""-40…+85 °C"",""Operating voltage"":""18…30 VDC"",""Pressure range bar"":""0…100 bar"",""Pressure range psi"":""0…1450.38 psi"",""Pressure transducer material"":""Ceramic Al₂O₃"",""Pressure type"":""Relative pressure"",""Process connection"":""G 1/4'' male thread"",""Protection class"":""IP67/IP69K"",""Voltage output"":""0…10 V"",""Weight"":""332 g"",""eCl@ss-Code (V5.1.4):"":""27200614 -/- Piezoresistive sensor (absolute and relative pressure)""}",,f2b7ff04.html
TURCK,Sensors|Pressure Sensors||,PS001A-505-LI2UPN8X-H1141,Датчик давления TURCK PS001A-505-LI2UPN8X-H1141,6832862,119340,RUB,https://www.turck.de/en/product/6832862,https://www.turck.de/repo/_db_20240228114115_/Graphics/Pic5/00345282_0.png,"{""Ambient temperature"":""-40…+80 °C"",""Approvals"":""CE, Metrological certification (RUS), cULus"",""Communication protocol"":""IO-Link"",""Country of origin"":""DE"",""Current output"":""4…20 mA"",""Customs tariff number"":""90262020000"",""Design"":""With display"",""EAN"":""4047101241518"",""Electrical connection"":""Connector, M12 × 1"",""Electrical output"":""Current output (3-wire), 2 × switching output"",""Housing material"":""Stainless-steel/Plastic, 1.4305 (AISI 303)"",""Medium temperature"":""-40…+85 °C"",""Operating voltage"":""18…30 VDC"",""Pressure range bar"":""0…1 bar"",""Pressure range psi"":""0…14.5 psi"",""Pressure transducer material"":""Ceramic Al₂O₃"",""Pressure type"":""Absolute pressure"",""Process connection"":""7/16″-20 UNF"",""Protection class"":""IP67/IP69K"",""Voltage output"":""0…10 V"",""Weight"":""326 g"",""eCl@ss-Code (V5.1.4):"":""27200614 -/- Piezoresistive sensor (absolute and relative pressure)""}",,9aea9862.html
TURCK,Sensors|Pressure Sensors|,PT1V-1008-IX-H1143,Датчик давления TURCK PT1V-1008-IX-H1143,100004868,43200,RUB,https://www.turck.de/en/product/100004868,https://www.turck.de/repo/_db_20240228114115_/Graphics/Pic8/00347871_0.png,"{""Ambient temperature"":""-25…+85 °C"",""Approvals"":""ATEX II 1/2 GD, CE, IECEx II 1/2 GD, UKEX, GOST/EAC RU, Metrological certification (RUS), cULus"",""Country of origin"":""CH"",""Current output"":""4…20 mA"",""Customs tariff number"":""90262020000"",""Design"":""Without display"",""EAN"":""4047101505511"",""Electrical connection"":""Connector, M12 × 1"",""Electrical output"":""Current output (2-wire)"",""Housing material"":""Stainless-steel/Plastic, 1.4404 (AISI 316L)/polyarylamide 50 % GF UL 94 V-0"",""Medium temperature"":""-30…+120 °C"",""Operating voltage"":""10…30 VDC"",""Pressure range bar"":""-1…1 bar"",""Pressure range psi"":""-14.5…14.5 psi"",""Pressure transducer material"":""Ceramic Al₂O₃"",""Pressure type"":""Relative pressure"",""Process connection"":""G 1/2” male thread, rear sealing and manometer (combi)"",""Protection class"":""IP67"",""Weight"":""145 g"",""eCl@ss-Code (V5.1.4):"":""27200614 -/- Piezoresistive sensor (absolute and relative pressure)""}",,cc372a8e.html
