TURCK,,PT5000PSIG-2005-I2-H1144/X,Датчик давления TURCK PT5000PSIG-2005-I2-H1144/X,100002154,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt5000psig_2005_i2_h1144_x/,eb4f875b.html
TURCK,,PT600R-2004-IX-H1143,Датчик давления TURCK PT600R-2004-IX-H1143,unknown_5d29c8887c8e75d29c8887c8ec,43200,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt600r_2004_ix_h1143/,0d110456.html
TURCK,,PT500PSIG-2044-I2-CM2.0,Датчик давления TURCK PT500PSIG-2044-I2-CM2.0,100000213,,,https://sensoren.ru/product/datchik_davleniya_turck_pt500psig_2044_i2_cm2_0/,2d24a49f.html
TURCK,,PT25R-1045-I2-H1141/X,Датчик давления TURCK PT25R-1045-I2-H1141/X,100000582,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt25r_1045_i2_h1141_x/,ade7ac92.html
TURCK,,PS600R-304-LI2UPN8X-H1141,Датчик давления TURCK PS600R-304-LI2UPN8X-H1141,6833449,107100,RUB,https://sensoren.ru/product/datchik_davleniya_turck_ps600r_304_li2upn8x_h1141/,14e02e8b.html
TURCK,,PT1.5V-1003-I2-H1143,Датчик давления TURCK PT1.5V-1003-I2-H1143,100002050,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt1_5v_1003_i2_h1143/,f4c7be0a.html
TURCK,,PT400R-2003-I2-H1143/X,Датчик давления TURCK PT400R-2003-I2-H1143/X,100000860,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt400r_2003_i2_h1143_x/,03321d9e.html
TURCK,,PT6R-1001-I2-H1141/X,Датчик давления TURCK PT6R-1001-I2-H1141/X,6836211,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt6r_1001_i2_h1141_x/,5d1d5629.html
TURCK,,PT250R-2105-I2-DT043P,Датчик давления TURCK PT250R-2105-I2-DT043P,100003672,26820,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt250r_2105_i2_dt043p/,f34fb55b.html
TURCK,,PT400R-2105-I2-DT043P,Датчик давления TURCK PT400R-2105-I2-DT043P,100003676,26820,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt400r_2105_i2_dt043p/,2cdf5c98.html
TURCK,,PS250R-503-LI2UPN8X-H1141,Датчик давления TURCK PS250R-503-LI2UPN8X-H1141,6832288,119340,RUB,https://sensoren.ru/product/datchik_davleniya_turck_ps250r_503_li2upn8x_h1141/,64b5c387.html
TURCK,,PS100R-503-LI2UPN8X-H1141,Датчик давления TURCK PS100R-503-LI2UPN8X-H1141,6832287,119340,RUB,https://sensoren.ru/product/datchik_davleniya_turck_ps100r_503_li2upn8x_h1141/,a5caa03f.html
TURCK,,PT3000PSIG-2021-I2-H1143,Датчик давления TURCK PT3000PSIG-2021-I2-H1143,100001200,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt3000psig_2021_i2_h1143/,88057da5.html
TURCK,,PS016A-503-LI2UPN8X-H1141,Датчик давления TURCK PS016A-503-LI2UPN8X-H1141,6832837,119340,RUB,https://sensoren.ru/product/datchik_davleniya_turck_ps016a_503_li2upn8x_h1141/,5d547824.html
TURCK,,PT100R-2021-I2-H1143/X,Датчик давления TURCK PT100R-2021-I2-H1143/X,100001207,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt100r_2021_i2_h1143_x/,90001bf7.html
TURCK,,PT60R-1045-I2-H1141,Датчик давления TURCK PT60R-1045-I2-H1141,100000585,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt60r_1045_i2_h1141/,b78af43c.html
TURCK,,PS100R-508-LI2UPN8X-H1141/3GD,Датчик давления TURCK PS100R-508-LI2UPN8X-H1141/3GD,6834037,119340,RUB,https://sensoren.ru/product/datchik_davleniya_turck_ps100r_508_li2upn8x_h1141_3gd/,4ad5d4d9.html
TURCK,,PT400R-2021-I2-H1144/X,Датчик давления TURCK PT400R-2021-I2-H1144/X,100004039,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt400r_2021_i2_h1144_x/,bb486d0f.html
TURCK,,PT6A-1020-I2-H1143,Датчик давления TURCK PT6A-1020-I2-H1143,100000410,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt6a_1020_i2_h1143/,4edc89ce.html
TURCK,,PT1A-1004-I2-CM2.0/O,Датчик давления TURCK PT1A-1004-I2-CM2.0/O,unknown_5d29c88c6c6df5d29c88c6c6e5,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt1a_1004_i2_cm2_0_o/,d55404d2.html
TURCK,,PT600R-2004-I2-H1143/X,Датчик давления TURCK PT600R-2004-I2-H1143/X,6836664,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt600r_2004_i2_h1143_x/,7047740f.html
TURCK,,PT5000PSIG-2005-I2-H1144,Датчик давления TURCK PT5000PSIG-2005-I2-H1144,100002153,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt5000psig_2005_i2_h1144/,c0d5cb74.html
TURCK,,PT3PSIG-1503-I2-H1143/D840,Датчик давления TURCK PT3PSIG-1503-I2-H1143/D840,100004644,49140,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt3psig_1503_i2_h1143_d840/,fbb7e8da.html
TURCK,,PS010A-511-LI2UPN8X-H1141,Датчик давления TURCK PS010A-511-LI2UPN8X-H1141,6832978,119340,RUB,https://sensoren.ru/product/datchik_davleniya_turck_ps010a_511_li2upn8x_h1141/,c8c08fbf.html
TURCK,,PT6R-1004-I2-DA91,Датчик давления TURCK PT6R-1004-I2-DA91,6836200,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt6r_1004_i2_da91/,b075025b.html
TURCK,,PT25R-2004-I2-CM2.0/O,Датчик давления TURCK PT25R-2004-I2-CM2.0/O,100004476,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt25r_2004_i2_cm2_0_o/,46f456f6.html
TURCK,,PT100R-2021-I2-H1143,Датчик давления TURCK PT100R-2021-I2-H1143,100001206,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt100r_2021_i2_h1143/,8836a2d8.html
TURCK,,PT400R-2017-I2-H1143/X,Датчик давления TURCK PT400R-2017-I2-H1143/X,100005168,,,https://sensoren.ru/product/datchik_davleniya_turck_pt400r_2017_i2_h1143_x/,f2bcff39.html
TURCK,,PT025R-29-LI3-H1140,Датчик давления TURCK PT025R-29-LI3-H1140,6831556,114300,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt025r_29_li3_h1140/,54514b1c.html
TURCK,,PT400R-2003-I2-H1144,Датчик давления TURCK PT400R-2003-I2-H1144,100004042,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt400r_2003_i2_h1144/,2f0b1e3c.html
TURCK,,PS025V-304-LI2UPN8X-H1141,Датчик давления TURCK PS025V-304-LI2UPN8X-H1141,6833444,107100,RUB,https://sensoren.ru/product/datchik_davleniya_turck_ps025v_304_li2upn8x_h1141/,f56af598.html
TURCK,,PS040V-301-LI2UPN8X-H1141,Датчик давления TURCK PS040V-301-LI2UPN8X-H1141,6833307,107100,RUB,https://sensoren.ru/product/datchik_davleniya_turck_ps040v_301_li2upn8x_h1141/,fbe76c54.html
TURCK,,PT25R-1004-IX-H1143,Датчик давления TURCK PT25R-1004-IX-H1143,100003765,43200,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt25r_1004_ix_h1143/,29a0dc08.html
TURCK,,PS025V-607-LI2UPN8X-H1141,Датчик давления TURCK PS025V-607-LI2UPN8X-H1141,6833093,183690,RUB,https://sensoren.ru/product/datchik_davleniya_turck_ps025v_607_li2upn8x_h1141/,41c9abf2.html
TURCK,,PS600R-501-LI2UPN8X-H1141/D830,Датчик давления TURCK PS600R-501-LI2UPN8X-H1141/D830,6833163,119340,RUB,https://sensoren.ru/product/datchik_davleniya_turck_ps600r_501_li2upn8x_h1141_d830/,de3ba3b6.html
TURCK,,PT7500PSIG-2014-I2-H1143/X,Датчик давления TURCK PT7500PSIG-2014-I2-H1143/X,6837385,,,https://sensoren.ru/product/datchik_davleniya_turck_pt7500psig_2014_i2_h1143_x/,69c2cc69.html
TURCK,,PT1000PSIG-2001-I2-H1143/X,Датчик давления TURCK PT1000PSIG-2001-I2-H1143/X,100001924,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt1000psig_2001_i2_h1143_x/,96aa7a7e.html
TURCK,,PT1.5V-1004-IX-H1143,Датчик давления TURCK PT1.5V-1004-IX-H1143,100002148,43200,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt1_5v_1004_ix_h1143/,927297ef.html
TURCK,,PS025V-504-LI2UPN8X-H1141/3GD,Датчик давления TURCK PS025V-504-LI2UPN8X-H1141/3GD,6834032,119340,RUB,https://sensoren.ru/product/datchik_davleniya_turck_ps025v_504_li2upn8x_h1141_3gd/,6ab7a3e7.html
TURCK,,PS040V-503-LI2UPN8X-H1141,Датчик давления TURCK PS040V-503-LI2UPN8X-H1141,6832832,119340,RUB,https://sensoren.ru/product/datchik_davleniya_turck_ps040v_503_li2upn8x_h1141/,856a7e40.html
TURCK,,PT2000PSIG-2021-I2-H1143/X,Датчик давления TURCK PT2000PSIG-2021-I2-H1143/X,100001199,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt2000psig_2021_i2_h1143_x/,26a039c7.html
TURCK,,PT60R-2003-I2-H1141/X,Датчик давления TURCK PT60R-2003-I2-H1141/X,100002461,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt60r_2003_i2_h1141_x/,0e5f77ec.html
TURCK,,PT1R-1004-I2-CM2.0/O,Датчик давления TURCK PT1R-1004-I2-CM2.0/O,unknown_5d29c8875899f5d29c887589a4,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt1r_1004_i2_cm2_0_o/,6c9c981f.html
TURCK,,PS010V-606-LI2UPN8X-H1141,Датчик давления TURCK PS010V-606-LI2UPN8X-H1141,6833042,183690,RUB,https://sensoren.ru/product/datchik_davleniya_turck_ps010v_606_li2upn8x_h1141/,179ad7a3.html
TURCK,,PS025V-503-LI2UPN8X-H1141,Датчик давления TURCK PS025V-503-LI2UPN8X-H1141,6832831,119340,RUB,https://sensoren.ru/product/datchik_davleniya_turck_ps025v_503_li2upn8x_h1141/,896b8021.html
TURCK,,PT2PSIG-1503-I2-H1143/D840,Датчик давления TURCK PT2PSIG-1503-I2-H1143/D840,100004643,49140,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt2psig_1503_i2_h1143_d840/,74eb81d3.html
TURCK,,PT9V-1003-IX-DA91,Датчик давления TURCK PT9V-1003-IX-DA91,100004437,43200,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt9v_1003_ix_da91/,b25b1e55.html
TURCK,,PT160R-2043-I2-H1141,Датчик давления TURCK PT160R-2043-I2-H1141,6837738,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt160r_2043_i2_h1141/,6d221134.html
TURCK,,PT40R-1004-IX-H1143,Датчик давления TURCK PT40R-1004-IX-H1143,unknown_5d29c889c3d7b5d29c889c3d81,43200,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt40r_1004_ix_h1143/,e1a4f933.html
TURCK,,PS600R-504-LI2UPN8X-H1141/3GD,Датчик давления TURCK PS600R-504-LI2UPN8X-H1141/3GD,6834034,119340,RUB,https://sensoren.ru/product/datchik_davleniya_turck_ps600r_504_li2upn8x_h1141_3gd/,09dcfc08.html
TURCK,,PT500PSIG-1004-I2-H1141,Датчик давления TURCK PT500PSIG-1004-I2-H1141,100004126,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt500psig_1004_i2_h1141/,acde7067.html
TURCK,,PT10R-1003-I2-H1143/X,Датчик давления TURCK PT10R-1003-I2-H1143/X,100002258,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt10r_1003_i2_h1143_x/,1ee09912.html
TURCK,,PS010V-301-LI2UPN8X-H1141,Датчик давления TURCK PS010V-301-LI2UPN8X-H1141,6833304,107100,RUB,https://sensoren.ru/product/datchik_davleniya_turck_ps010v_301_li2upn8x_h1141/,27297ddd.html
TURCK,,PT40R-1045-I2-H1141/X,Датчик давления TURCK PT40R-1045-I2-H1141/X,100000584,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt40r_1045_i2_h1141_x/,c0088809.html
TURCK,,PT7500PSIG-2021-I2-H1143/X,Датчик давления TURCK PT7500PSIG-2021-I2-H1143/X,100001205,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt7500psig_2021_i2_h1143_x/,daeabfc5.html
TURCK,,PT010R-29-LI3-H1140,Датчик давления TURCK PT010R-29-LI3-H1140,6831554,114300,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt010r_29_li3_h1140/,ae72572c.html
TURCK,,PT25R-1001-I2-H1143/X,Датчик давления TURCK PT25R-1001-I2-H1143/X,6836421,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt25r_1001_i2_h1143_x/,9f438ea0.html
TURCK,,PT10R-1104-I2-DT043P,Датчик давления TURCK PT10R-1104-I2-DT043P,100003624,26820,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt10r_1104_i2_dt043p/,ef077137.html
TURCK,,PS010V-607-LI2UPN8X-H1141,Датчик давления TURCK PS010V-607-LI2UPN8X-H1141,6833091,183690,RUB,https://sensoren.ru/product/datchik_davleniya_turck_ps010v_607_li2upn8x_h1141/,4d19af5a.html
TURCK,,PS400R-303-LI2UPN8X-H1141,Датчик давления TURCK PS400R-303-LI2UPN8X-H1141,6833412,107100,RUB,https://sensoren.ru/product/datchik_davleniya_turck_ps400r_303_li2upn8x_h1141/,16cf02be.html
TURCK,,PT100R-2003-IX-DA91,Датчик давления TURCK PT100R-2003-IX-DA91,100002470,43200,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt100r_2003_ix_da91/,ac155386.html
TURCK,,PT750PSIG-2005-I2-H1141/X,Датчик давления TURCK PT750PSIG-2005-I2-H1141/X,6837207,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt750psig_2005_i2_h1141_x/,0c6ea6cf.html
TURCK,,PT160R-2003-I2-H1143,Датчик давления TURCK PT160R-2003-I2-H1143,100004470,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt160r_2003_i2_h1143/,5e4751e6.html
TURCK,,PT5000PSIG-2005-I2-WM0.5/X,Датчик давления TURCK PT5000PSIG-2005-I2-WM0.5/X,100000403,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt5000psig_2005_i2_wm0_5_x/,52a9218c.html
TURCK,,PS100R-503-LI2UPN8X-H1141/3GD,Датчик давления TURCK PS100R-503-LI2UPN8X-H1141/3GD,6833951,119340,RUB,https://sensoren.ru/product/datchik_davleniya_turck_ps100r_503_li2upn8x_h1141_3gd/,56b5acba.html
TURCK,,PS003V-503-LI2UPN8X-H1141,Датчик давления TURCK PS003V-503-LI2UPN8X-H1141,6832828,119340,RUB,https://sensoren.ru/product/datchik_davleniya_turck_ps003v_503_li2upn8x_h1141/,b76eb5b9.html
TURCK,,PT3000PSIG-2021-I2-H1143/X,Датчик давления TURCK PT3000PSIG-2021-I2-H1143/X,100001201,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt3000psig_2021_i2_h1143_x/,07288092.html
TURCK,,PS100R-303-LI2UPN8X-H1141,Датчик давления TURCK PS100R-303-LI2UPN8X-H1141,6833410,107100,RUB,https://sensoren.ru/product/datchik_davleniya_turck_ps100r_303_li2upn8x_h1141/,92329785.html
TURCK,,PT300PSIG-2014-I2-DA91,Датчик давления TURCK PT300PSIG-2014-I2-DA91,6837054,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt300psig_2014_i2_da91/,1c3170db.html
TURCK,,PT16R-1004-I2-CM2.0,Датчик давления TURCK PT16R-1004-I2-CM2.0,100005751,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt16r_1004_i2_cm2_0/,eb27d94b.html
TURCK,,PT0.05V-1503-I2-H1143/D840,Датчик давления TURCK PT0.05V-1503-I2-H1143/D840,100004659,49140,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt0_05v_1503_i2_h1143_d840/,b80e3d2d.html
TURCK,,PT16R-1004-I2-WM0.5,Датчик давления TURCK PT16R-1004-I2-WM0.5,100005596,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt16r_1004_i2_wm0_5/,280f3366.html
TURCK,,PT6R-1001-I2-H1143/X,Датчик давления TURCK PT6R-1001-I2-H1143/X,6836205,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt6r_1001_i2_h1143_x/,86ce165f.html
TURCK,,PT100PSIG-2003-I2-H1144,Датчик давления TURCK PT100PSIG-2003-I2-H1144,100002143,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt100psig_2003_i2_h1144/,b13f8646.html
TURCK,,PT2.5R-1020-I2-DA91,Датчик давления TURCK PT2.5R-1020-I2-DA91,100002531,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt2_5r_1020_i2_da91/,35c32d64.html
TURCK,,PS400R-311-LI2UPN8X-H1141,Датчик давления TURCK PS400R-311-LI2UPN8X-H1141,6833550,107100,RUB,https://sensoren.ru/product/datchik_davleniya_turck_ps400r_311_li2upn8x_h1141/,2b5f623b.html
TURCK,,PT5000PSIG-2005-I2-WM0.5,Датчик давления TURCK PT5000PSIG-2005-I2-WM0.5,100000404,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt5000psig_2005_i2_wm0_5/,d422b35b.html
TURCK,,PT40R-1005-I2-H1143,Датчик давления TURCK PT40R-1005-I2-H1143,100003759,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt40r_1005_i2_h1143/,25a150a4.html
TURCK,,PS250R-505-LI2UPN8X-H1141,Датчик давления TURCK PS250R-505-LI2UPN8X-H1141,6832859,119340,RUB,https://sensoren.ru/product/datchik_davleniya_turck_ps250r_505_li2upn8x_h1141/,92f3b11d.html
TURCK,,PT100R-2020-I2-H1143/X,Датчик давления TURCK PT100R-2020-I2-H1143/X,100002642,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt100r_2020_i2_h1143_x/,7247a45a.html
TURCK,,PS250R-501-LI2UPN8X-H1141/3GD,Датчик давления TURCK PS250R-501-LI2UPN8X-H1141/3GD,6833849,119340,RUB,https://sensoren.ru/product/datchik_davleniya_turck_ps250r_501_li2upn8x_h1141_3gd/,2f106cd8.html
TURCK,,PT5000PSIG-2021-I2-H1143/X,Датчик давления TURCK PT5000PSIG-2021-I2-H1143/X,100001203,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt5000psig_2021_i2_h1143_x/,885e3e78.html
TURCK,,PS400R-508-LI2UPN8X-H1141,Датчик давления TURCK PS400R-508-LI2UPN8X-H1141,6832349,119340,RUB,https://sensoren.ru/product/datchik_davleniya_turck_ps400r_508_li2upn8x_h1141/,2ddeade3.html
TURCK,,PT9V-1003-I2-DA91,Датчик давления TURCK PT9V-1003-I2-DA91,100004462,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt9v_1003_i2_da91/,878e7753.html
TURCK,,PT500PSIG-2001-I2-H1143,Датчик давления TURCK PT500PSIG-2001-I2-H1143,100001921,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt500psig_2001_i2_h1143/,5876bb7d.html
TURCK,,PT16R-1003-I2-H1143,Датчик давления TURCK PT16R-1003-I2-H1143,6837699,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt16r_1003_i2_h1143/,c8625a2b.html
TURCK,,PT100PSIG-2021-I2-H1143/X,Датчик давления TURCK PT100PSIG-2021-I2-H1143/X,100001189,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt100psig_2021_i2_h1143_x/,869eb2c4.html
TURCK,,PT250R-2021-I2-H1143,Датчик давления TURCK PT250R-2021-I2-H1143,100001208,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt250r_2021_i2_h1143/,6b8a536c.html
TURCK,,PT6R-2003-I2-H1143,Датчик давления TURCK PT6R-2003-I2-H1143,100000676,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt6r_2003_i2_h1143/,12361b7f.html
TURCK,,PT16R-2003-IX-DA91,Датчик давления TURCK PT16R-2003-IX-DA91,100002467,43200,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt16r_2003_ix_da91/,feb8a6ac.html
TURCK,,PT400R-26-LI3-H1140,Датчик давления TURCK PT400R-26-LI3-H1140,6831552,159570,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt400r_26_li3_h1140/,b30536e8.html
TURCK,,PT16A-1020-I2-DA91,Датчик давления TURCK PT16A-1020-I2-DA91,100005511,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt16a_1020_i2_da91/,7ad93811.html
TURCK,,PT100PSIG-2017-I2-H1141/X,Датчик давления TURCK PT100PSIG-2017-I2-H1141/X,100003645,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt100psig_2017_i2_h1141_x/,7f54e00d.html
TURCK,,PT600R-2008-IX-H1143,Датчик давления TURCK PT600R-2008-IX-H1143,100001804,43200,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt600r_2008_ix_h1143/,e963b40a.html
TURCK,,PT250R-2004-I2-CM2.0/O,Датчик давления TURCK PT250R-2004-I2-CM2.0/O,100004481,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt250r_2004_i2_cm2_0_o/,c0d6389e.html
TURCK,,PS400R-502-LI2UPN8X-H1141/3GD,Датчик давления TURCK PS400R-502-LI2UPN8X-H1141/3GD,6833946,119340,RUB,https://sensoren.ru/product/datchik_davleniya_turck_ps400r_502_li2upn8x_h1141_3gd/,b637bbb4.html
TURCK,,PS600R-502-LI2UPN8X-H1141/3GD,Датчик давления TURCK PS600R-502-LI2UPN8X-H1141/3GD,6833948,119340,RUB,https://sensoren.ru/product/datchik_davleniya_turck_ps600r_502_li2upn8x_h1141_3gd/,5e4e553e.html
TURCK,,PS100R-505-LI2UPN8X-H1141,Датчик давления TURCK PS100R-505-LI2UPN8X-H1141,6832858,119340,RUB,https://sensoren.ru/product/datchik_davleniya_turck_ps100r_505_li2upn8x_h1141/,59e7cb35.html
TURCK,,PT16R-2003-I2-H1141,Датчик давления TURCK PT16R-2003-I2-H1141,100004099,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt16r_2003_i2_h1141/,37de3ca4.html
TURCK,,PS016A-505-LI2UPN8X-H1141,Датчик давления TURCK PS016A-505-LI2UPN8X-H1141,6832865,110250,RUB,https://sensoren.ru/product/datchik_davleniya_turck_ps016a_505_li2upn8x_h1141/,805d537e.html
TURCK,,PT25R-1003-IX-DA91,Датчик давления TURCK PT25R-1003-IX-DA91,100004440,43200,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt25r_1003_ix_da91/,1b78237d.html
TURCK,,PT6R-2003-IX-DA91,Датчик давления TURCK PT6R-2003-IX-DA91,100002136,43200,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt6r_2003_ix_da91/,df8d76b7.html
TURCK,,PT2.5R-1001-I2-H1143/X,Датчик давления TURCK PT2.5R-1001-I2-H1143/X,6836133,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt2_5r_1001_i2_h1143_x/,647139dc.html
TURCK,,PT400R-2003-I2-DA91/X,Датчик давления TURCK PT400R-2003-I2-DA91/X,100002091,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt400r_2003_i2_da91_x/,364be0f4.html
TURCK,,PS400R-304-LI2UPN8X-H1141,Датчик давления TURCK PS400R-304-LI2UPN8X-H1141,6833448,107100,RUB,https://sensoren.ru/product/datchik_davleniya_turck_ps400r_304_li2upn8x_h1141/,9b884efd.html
TURCK,,PS100R-502-LI2UPN8X-H1141/3GD,Датчик давления TURCK PS100R-502-LI2UPN8X-H1141/3GD,6833942,119340,RUB,https://sensoren.ru/product/datchik_davleniya_turck_ps100r_502_li2upn8x_h1141_3gd/,656dd06b.html
TURCK,,PT5PSIG-1503-I2-H1143/D840,Датчик давления TURCK PT5PSIG-1503-I2-H1143/D840,100004645,49140,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt5psig_1503_i2_h1143_d840/,8bb4b494.html
TURCK,,PS001V-310-LI2UPN8X-H1141,Датчик давления TURCK PS001V-310-LI2UPN8X-H1141,6833506,107100,RUB,https://sensoren.ru/product/datchik_davleniya_turck_ps001v_310_li2upn8x_h1141/,13d70c0d.html
TURCK,,PT750PSIG-2014-I2-H1141,Датчик давления TURCK PT750PSIG-2014-I2-H1141,6837210,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt750psig_2014_i2_h1141/,753243ca.html
TURCK,,PT40R-1041-I2-H1141,Датчик давления TURCK PT40R-1041-I2-H1141,100002972,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt40r_1041_i2_h1141/,50689372.html
TURCK,,PT10R-1045-I2-H1141/X,Датчик давления TURCK PT10R-1045-I2-H1141/X,100000576,25380,RUB,https://sensoren.ru/product/datchik_davleniya_turck_pt10r_1045_i2_h1141_x/,61adc8fe.html
